4617,Gx,12,41.1,50,26,CVn,14
4607,Gx,12,41.2,11,53,Vir,12
4608,Gx,12,41.2,10,9,Vir,11
I3653,Gx,12,41.2,11,24,Vir,15
I3654,,12,41.2,22,35,Com,
I3655,,12,41.2,20,40,Com,
I3656,,12,41.2,22,36,Com,
I 804,Gx,12,41.3,-5,1,Vir,
I 805,,12,41.3,13,44,Com,
I3657,,12,41.3,21,41,Com,
I3658,Gx,12,41.3,14,42,Com,15
4610,-,12,41.4,7,43,Vir,
4613,Gx,12,41.4,26,5,Com,15
4614,Gx,12,41.4,26,2,Com,14
4611,Gx,12,41.5,13,44,Com,15
4612,Gx,12,41.5,7,19,Vir,13
4615,Gx,12,41.5,26,4,Com,14
4618,Gx,12,41.5,41,9,CVn,10
I3659,,12,41.5,22,56,Com,
I3667,,12,41.5,41,9,CVn,
I3668,,12,41.5,41,8,CVn,
I3660,,12,41.6,21,6,Com,
I3661,,12,41.6,22,30,Com,
I3662,Gx,12,41.6,23,25,Com,15
I3669,,12,41.6,41,8,CVn,
4619,Gx,12,41.7,35,4,CVn,14
I3663,,12,41.7,12,14,Vir,
I3664,,12,41.7,19,57,Com,
4648,Gx,12,41.8,74,25,Dra,13
I3665,Gx,12,41.8,11,30,Vir,15
I3671,Gx,12,41.8,23,31,Com,15
4625,Gx,12,41.9,41,16,CVn,12
I 808,OC,12,41.9,19,57,Com,
I3666,,12,41.9,7,51,Vir,
I3670,,12,41.9,11,45,Vir,
I3675,Gx,12,41.9,41,17,CVn,13
4620,Gx,12,42,12,57,Vir,13
4621,Gx,12,42,11,39,Vir,9
4627,Gx,12,42,32,34,CVn,12
I3680,,12,42,39,6,CVn,
I3681,,12,42,39,5,CVn,
4631,Gx,12,42.1,32,32,CVn,9
I 809,Gx,12,42.1,11,45,Vir,15
I 810,Gx,12,42.1,12,36,Vir,15
I3672,Gx,12,42.1,11,45,Vir,
I3673,,12,42.1,21,8,Com,
I3674,,12,42.1,22,31,Com,
I3687,Gx,12,42.1,38,30,CVn,13
4623,Gx,12,42.2,7,41,Vir,13
I 806,Gx,12,42.2,-17,20,Crv,15
I3676,*,12,42.2,13,33,Com,
I3677,,12,42.2,20,53,Com,
I3678,,12,42.2,20,53,Com,
I3679,,12,42.2,22,49,Com,
4609,OC,12,42.3,-62,58,Cru,6
4616,Gx,12,42.3,-40,39,Cen,
4624,-,12,42.3,3,4,Vir,
I 807,Gx,12,42.3,-17,22,Crv,15
I3682,,12,42.3,20,52,Com,
I3683,,12,42.3,20,52,Com,
4626,Gx,12,42.4,-7,2,Vir,14
4628,Gx,12,42.4,-6,57,Vir,14
I3684,,12,42.4,11,43,Vir,
4630,Gx,12,42.5,3,58,Vir,13
4632,Gx,12,42.5,0,5,Vir,12
I3685,,12,42.5,6,52,Vir,
4622,Gx,12,42.6,-40,45,Cen,
4629,D*,12,42.6,-1,21,Vir,
4633,Gx,12,42.6,14,21,Com,13
4635,Gx,12,42.6,19,57,Com,13
I3686,Gx,12,42.6,10,34,Vir,16
I3688,,12,42.6,14,22,Com,
I3689,,12,42.6,20,51,Com,
4634,Gx,12,42.7,14,18,Com,12
4644,Gx,12,42.7,55,9,UMa,14
4636,Gx,12,42.8,2,41,Vir,9
4638,Gx,12,42.8,11,26,Vir,11
I3690,Gx,12,42.8,10,22,Vir,15
I3691,,12,42.8,22,47,Com,
4637,Gx,12,42.9,11,26,Vir,15
4639,Gx,12,42.9,13,15,Vir,11
4646,Gx,12,42.9,54,51,UMa,14
I3692,Gx,12,42.9,21,0,Com,15
I3693,,12,43,10,40,Vir,
I3697,Gx,12,43,39,50,CVn,17
4640,Gx,12,43.1,12,18,Vir,15
I3694,Gx,12,43.1,11,13,Vir,15
I3695,,12,43.1,22,45,Com,
4641,Gx,12,43.2,11,3,Vir,15
I3696,,12,43.2,19,56,Com,
4642,Gx,12,43.3,0,39,Vir,14
4643,Gx,12,43.3,1,59,Vir,10
4652,Gx,12,43.3,58,58,UMa,15
I3698,Gx,12,43.3,11,13,Vir,15
I3699,,12,43.3,19,0,Com,
I3700,,12,43.3,19,16,Com,
I3703,,12,43.4,37,59,CVn,
4647,Gx,12,43.5,11,35,Vir,11
I3701,,12,43.5,11,2,Vir,
I3702,Gx,12,43.5,10,53,Vir,15
I3707,,12,43.5,37,59,CVn,
4655,Gx,12,43.6,41,2,CVn,15
4649,Gx,12,43.7,11,33,Vir,8
4651,Gx,12,43.7,16,24,Com,10
I3704,Gx,12,43.7,10,47,Vir,15
I3705,,12,43.7,19,20,Com,
I3706,*,12,43.8,9,14,Vir,
4653,Gx,12,43.9,0,34,Vir,12
I3708,,12,43.9,13,8,Vir,
4654,Gx,12,44,13,8,Vir,10
4656,Gx,12,44,32,10,CVn,10
I3709,Gx,12,44,9,4,Vir,15
I3710,Gx,12,44.1,12,8,Vir,
I3713,Gx,12,44.1,41,10,CVn,15
4645,Gx,12,44.2,-41,45,Cen,13
4657,Gx,12,44.2,32,12,CVn,
I3711,,12,44.2,11,10,Vir,
4650,Gx,12,44.3,-40,44,Cen,
I3712,?,12,44.3,10,22,Vir,
I3714,Gx,12,44.4,10,11,Vir,16
I3715,,12,44.4,19,51,Com,
I3717,Gx,12,44.4,39,30,CVn,16
4659,Gx,12,44.5,13,31,Com,13
4660,Gx,12,44.5,11,11,Vir,11
4662,Gx,12,44.5,37,7,CVn,14
I3723,Gx,12,44.5,40,44,CVn,
4658,Gx,12,44.6,-10,5,Vir,13
I3726,Gx,12,44.7,40,42,CVn,16
4663,Gx,12,44.8,-10,12,Vir,14
4669,Gx,12,44.8,54,53,UMa,15
I 811,,12,44.8,-10,12,Vir,
I3716,,12,44.8,8,6,Vir,
I3718,Gx,12,44.8,12,21,Vir,
I3719,,12,44.8,8,6,Vir,
I3720,Gx,12,44.8,12,4,Vir,
I3721,,12,44.8,18,45,Com,
I 812,,12,44.9,-4,26,Vir,
I3722,*,12,44.9,11,47,Vir,
I3724,Gx,12,44.9,10,17,Vir,16
I3725,,12,44.9,18,45,Com,
I3729,Gx,12,44.9,39,20,CVn,16
4664,,12,45.1,3,3,Vir,
4665,Gx,12,45.1,3,3,Vir,12
4666,Gx,12,45.1,0,28,Vir,10
I3727,Gx,12,45.1,10,54,Vir,16
I3728,,12,45.1,20,58,Com,
I3730,Gx,12,45.1,21,11,Com,14
4661,Gx,12,45.2,-40,49,Cen,
I 813,Gx,12,45.2,23,3,Com,14
I3731,,12,45.2,12,25,Vir,
I3732,,12,45.2,10,18,Vir,
I3734,,12,45.2,23,2,Com,
4667,-,12,45.3,11,26,Vir,
4670,Gx,12,45.3,27,8,Com,12
I3733,,12,45.3,6,58,Vir,
I3735,Gx,12,45.3,13,42,Com,15
I3736,Gx,12,45.3,21,31,Com,16
I3737,,12,45.3,21,58,Com,
I3738,,12,45.4,19,14,Com,
4668,Gx,12,45.5,0,32,Vir,13
I3739,?,12,45.5,13,0,Vir,
I3740,Gx,12,45.5,20,49,Com,16
I3742,Gx,12,45.5,13,20,Com,
4673,Gx,12,45.6,27,4,Com,14
4675,Gx,12,45.6,54,44,UMa,15
I 814,,12,45.6,-8,6,Vir,
I3741,,12,45.6,19,12,Com,
I3745,Gx,12,45.6,19,10,Com,15
I3746,Gx,12,45.6,37,49,CVn,16
I3747,,12,45.6,37,58,CVn,
I3751,Gx,12,45.6,37,49,CVn,16
I3743,*,12,45.7,11,6,Vir,
I3744,,12,45.7,19,30,Com,
4671,Gx,12,45.8,-7,4,Vir,14
I3748,,12,45.8,19,26,Com,
I3749,,12,45.9,19,32,Com,
I3758,Gx,12,45.9,40,47,CVn,15
I3750,,12,46,19,6,Com,
I3757,,12,46,38,31,CVn,
4674,Gx,12,46.1,-8,39,Vir,15
4676,Gx,12,46.1,30,44,Com,14
I3752,,12,46.1,19,1,Com,
I3753,,12,46.1,19,7,Com,
I3755,,12,46.1,19,9,Com,
I3754,Gx,12,46.2,8,21,Vir,15
4672,Gx,12,46.3,-41,43,Cen,
I3756,Gx,12,46.3,11,53,Vir,15
I3759,,12,46.3,20,47,Com,
I 815,Gx,12,46.4,11,53,Vir,15
I3760,,12,46.4,11,52,Vir,
I3761,,12,46.5,20,17,Com,
I 818,Gx,12,46.6,29,44,Com,
I3762,,12,46.6,22,15,Com,
I3765,,12,46.6,38,34,CVn,
4678,-,12,46.7,-4,35,Vir,
4686,Gx,12,46.7,54,33,UMa,14
I 816,Gx,12,46.7,9,51,Vir,15
I3768,,12,46.7,40,36,CVn,
I3763,,12,46.8,21,59,Com,
I3769,,12,46.8,40,28,CVn,
4680,Gx,12,46.9,-11,37,Vir,13
I 817,Gx,12,46.9,9,52,Vir,15
I3766,,12,46.9,19,7,Com,
I3771,,12,46.9,39,10,CVn,
I3774,Gx,12,46.9,36,17,CVn,16
4677,Gx,12,47,-41,35,Cen,12
I3764,,12,47,9,51,Vir,
I3767,,12,47,10,10,Vir,
I3778,Gx,12,47,40,37,CVn,16
4685,Gx,12,47.1,19,28,Com,14
4693,Gx,12,47.1,71,12,Dra,14
I3772,Gx,12,47.1,36,34,CVn,16
I3780,,12,47.1,40,14,CVn,
I 819,,12,47.2,30,44,Com,
I 820,,12,47.2,30,43,Com,
I3773,Gx,12,47.2,10,13,Vir,14
I3776,,12,47.2,22,29,Com,
4682,Gx,12,47.3,-10,4,Vir,13
4684,Gx,12,47.3,-2,43,Vir,13
I3770,,12,47.3,9,12,Vir,
I3775,,12,47.3,11,44,Vir,
I3779,Gx,12,47.3,12,10,Vir,15
I3782,,12,47.3,40,23,CVn,
4687,Gx,12,47.4,35,21,CVn,14
I 821,Gx,12,47.4,29,48,Com,
I3777,,12,47.4,9,9,Vir,
I3781,,12,47.4,22,34,Com,
I3783,Gx,12,47.4,40,34,CVn,14
4679,Gx,12,47.5,-39,34,Cen,13
4681,Gx,12,47.5,-43,20,Cen,
4695,Gx,12,47.5,54,23,UMa,15
I3791,,12,47.5,54,27,UMa,
I3786,,12,47.6,39,3,CVn,
4683,Gx,12,47.7,-41,32,Cen,12
I3787,,12,47.7,40,37,CVn,
4688,Gx,12,47.8,4,20,Vir,13
4689,Gx,12,47.8,13,46,Com,10
I 822,Gx,12,47.8,30,5,Com,16
I 823,?,12,47.8,27,12,Com,
4690,Gx,12,47.9,-1,38,Vir,14
4692,Gx,12,47.9,27,13,Com,14
I3784,,12,47.9,19,23,Com,
I3785,,12,47.9,19,17,Com,
I3788,Gx,12,48.1,18,52,Com,17
I3789,,12,48.1,20,12,Com,
I3795,Gx,12,48.1,40,43,CVn,16
4691,Gx,12,48.2,-3,20,Vir,11
4694,Gx,12,48.2,10,59,Vir,12
I3790,*,12,48.2,11,7,Vir,
I3793,,12,48.2,19,9,Com,
I3792,?,12,48.3,11,5,Vir,
4698,Gx,12,48.4,8,29,Vir,10
4707,Gx,12,48.4,51,10,CVn,14
I3794,,12,48.4,19,10,Com,
I3796,,12,48.5,20,2,Com,
I3800,,12,48.5,36,35,CVn,
4697,Gx,12,48.6,-5,48,Vir,9
I3797,?,12,48.6,11,36,Vir,
I3798,,12,48.7,9,14,Vir,
I3802,,12,48.7,38,15,CVn,
I3805,,12,48.7,38,15,CVn,
4696,Gx,12,48.8,-41,19,Cen,10
4704,Gx,12,48.8,41,55,CVn,15
I3804,Gx,12,48.8,35,20,CVn,
4711,Gx,12,48.9,35,21,CVn,14
I3806,Gx,12,48.9,14,54,Com,
4699,Gx,12,49,-8,40,Vir,9
4702,Gx,12,49,27,11,Com,15
I3799,Gx,12,49,-14,23,Crv,14
I3801,?,12,49,10,57,Vir,
I3808,Gx,12,49,40,36,CVn,15
4700,Gx,12,49.1,-11,25,Vir,12
I3803,,12,49.1,10,38,Vir,
I3809,,12,49.1,36,29,CVn,
I3810,,12,49.1,40,39,CVn,
4701,Gx,12,49.2,3,23,Vir,12
4703,Gx,12,49.3,-9,7,Vir,15
4705,Gx,12,49.4,-5,12,Vir,14
I3811,,12,49.4,21,28,Com,
I3807,,12,49.5,-4,24,Vir,
I3814,,12,49.5,20,3,Com,
4710,Gx,12,49.6,15,10,Com,11
4712,Gx,12,49.6,25,28,Com,13
I3815,,12,49.6,19,16,Com,
I3816,Gx,12,49.6,37,15,CVn,15
4708,Gx,12,49.7,-11,6,Vir,14
I 824,Gx,12,49.7,-4,34,Vir,15
I3817,,12,49.7,22,50,Com,
I3820,,12,49.7,37,7,CVn,
I3823,,12,49.7,40,53,CVn,
4715,Gx,12,49.8,27,49,Com,15
I3818,,12,49.8,21,45,Com,
4706,Gx,12,49.9,-41,17,Cen,12
I3812,Gx,12,49.9,-6,42,Vir,15
4713,Gx,12,50,5,19,Vir,11
I3813,Gx,12,50,-25,55,Hya,
I3821,,12,50,20,58,Com,
4709,Gx,12,50.1,-41,23,Cen,
4719,Gx,12,50.1,33,9,CVn,14
4732,Gx,12,50.1,52,52,UMa,15
4750,Gx,12,50.1,72,52,Dra,12
4721,Gx,12,50.2,27,20,Com,15
4714,Gx,12,50.3,-13,18,Crv,14
I 825,,12,50.3,-5,23,Vir,
I3819,,12,50.3,-14,23,Crv,
4725,Gx,12,50.4,25,30,Com,9
I3822,Gx,12,50.4,-14,19,Crv,15
I3828,D*,12,50.4,37,57,CVn,
4716,Gx,12,50.5,-9,26,Vir,15
4718,Gx,12,50.5,-5,17,Vir,15
4728,Gx,12,50.5,27,26,Com,
I3824,,12,50.5,-14,26,Crv,
4717,Gx,12,50.6,-9,26,Vir,15
I3825,,12,50.6,-14,30,Crv,
4720,Gx,12,50.7,-4,7,Vir,15
I3826,Gx,12,50.7,-9,0,Vir,15
I3827,Gx,12,50.8,-14,29,Crv,14
I3832,,12,50.8,39,49,CVn,
4724,Gx,12,50.9,-14,20,Crv,15
4736,Gx,12,50.9,41,7,CVn,8
4737,Gx,12,50.9,34,9,CVn,15
4741,Gx,12,50.9,47,40,CVn,14
I3830,,12,50.9,19,50,Com,
I3835,,12,50.9,40,12,CVn,
4727,Gx,12,51,-14,20,Crv,13
4731,Gx,12,51,-6,24,Vir,11
4735,Gx,12,51,28,56,Com,15
4723,Gx,12,51.1,-13,15,Crv,15
4733,Gx,12,51.1,10,55,Vir,13
4738,Gx,12,51.1,28,48,Com,15
I3836,,12,51.1,40,11,CVn,
4734,Gx,12,51.2,4,52,Vir,14
4749,Gx,12,51.2,71,38,Dra,14
I 830,Gx,12,51.2,53,41,UMa,14
4745,Gx,12,51.3,27,26,Com,
I 826,Gx,12,51.3,31,4,Com,15
I3831,Gx,12,51.3,-14,34,Crv,14
4722,Gx,12,51.5,-13,19,Crv,13
4726,Gx,12,51.5,-14,13,Crv,14
4740,Gx,12,51.5,-14,13,Crv,
I3833,Gx,12,51.5,-13,19,Crv,13
I3834,Gx,12,51.5,-14,13,Crv,14
I3837,,12,51.5,19,43,Com,
4739,Gx,12,51.6,-8,25,Vir,14
I3842,,12,51.6,40,22,CVn,
I3843,,12,51.7,39,0,CVn,
4729,Gx,12,51.8,-41,8,Cen,
4742,Gx,12,51.8,-10,27,Vir,11
4747,Gx,12,51.8,25,47,Com,12
I3839,,12,51.8,20,25,Com,
I3840,,12,51.8,21,44,Com,
I3841,,12,51.8,22,21,Com,
4746,Gx,12,51.9,12,5,Vir,13
4730,Gx,12,52,-41,9,Cen,
I 827,Gx,12,52,16,17,Com,15
I3838,,12,52,-14,28,Crv,
I3844,,12,52.1,39,49,CVn,
4748,Gx,12,52.2,-13,24,Crv,
I3829,Gx,12,52.2,-29,50,Hya,
I3845,,12,52.2,38,37,CVn,
4743,Gx,12,52.3,-41,24,Cen,
4752,*,12,52.3,13,29,Com,
4754,Gx,12,52.3,11,19,Vir,10
I 828,,12,52.3,-8,8,Vir,
4744,Gx,12,52.4,-41,4,Cen,
4753,Gx,12,52.4,-1,12,Vir,9
I 829,Gx,12,52.4,-15,31,Crv,15
I3847,,12,52.6,22,4,Com,
I3849,,12,52.6,40,46,CVn,
4758,Gx,12,52.7,15,51,Com,14
I 831,Gx,12,52.7,26,29,Com,15
I3846,,12,52.7,13,39,Com,
I3848,,12,52.7,21,25,Com,
I3850,Gx,12,52.7,40,6,CVn,15
4757,Gx,12,52.8,-10,19,Vir,15
4751,Gx,12,52.9,-42,40,Cen,
4756,Gx,12,52.9,-15,25,Crv,13
4762,Gx,12,52.9,11,14,Vir,10
4759,Gx,12,53.1,-9,11,Vir,15
4760,Gx,12,53.1,-10,30,Vir,13
4761,Gx,12,53.1,-9,11,Vir,14
4766,Gx,12,53.1,-10,23,Vir,15
I3851,,12,53.1,21,55,Com,
I3852,Gx,12,53.1,35,47,CVn,16
4764,Gx,12,53.2,-9,11,Vir,16
4765,Gx,12,53.2,4,28,Vir,13
4774,Gx,12,53.2,36,49,CVn,14
I3853,,12,53.2,38,50,CVn,
I3854,,12,53.2,40,51,CVn,
4768,*,12,53.3,-9,32,Vir,
4769,D*,12,53.3,-9,32,Vir,
4763,Gx,12,53.4,-17,0,Crv,13
4771,Gx,12,53.4,1,16,Vir,13
I3855,,12,53.4,36,47,CVn,
4770,Gx,12,53.5,-9,31,Vir,14
4772,Gx,12,53.5,2,10,Vir,13
4785,Gx,12,53.5,-48,46,Cen,
4755,OC,12,53.6,-60,20,Cru,4
4773,Gx,12,53.6,-8,38,Vir,15
4775,Gx,12,53.8,-6,37,Vir,12
4779,Gx,12,53.8,9,44,Vir,13
I 832,Gx,12,53.8,26,27,Com,
I3856,,12,53.8,20,6,Com,
I3862,Gx,12,53.8,36,6,CVn,16
4767,Gx,12,53.9,-39,43,Cen,13
I3857,,12,53.9,19,36,Com,
I3858,,12,53.9,20,47,Com,
I3861,,12,53.9,38,17,CVn,
I3863,,12,53.9,38,29,CVn,
4777,Gx,12,54,-8,47,Vir,15
4776,-,12,54.1,-9,13,Vir,
4778,-,12,54.1,-9,12,Vir,
4780,Gx,12,54.1,-8,37,Vir,14
4787,Gx,12,54.1,27,4,Com,15
I3860,,12,54.1,19,18,Com,
4788,Gx,12,54.2,27,19,Com,15
I3864,,12,54.2,18,57,Com,
I3865,,12,54.2,18,52,Com,
4789,Gx,12,54.3,27,4,Com,12
I3866,OC,12,54.3,22,22,Com,
I3867,,12,54.3,18,56,Com,
I3868,,12,54.3,19,0,Com,
4781,Gx,12,54.4,-10,32,Vir,12
I3859,OC,12,54.4,-9,6,Vir,
I3869,,12,54.4,18,58,Com,
I3870,,12,54.4,22,23,Com,
I3871,,12,54.4,18,56,Com,
4786,Gx,12,54.5,-6,52,Vir,13
I3872,,12,54.5,18,58,Com,
I3873,,12,54.5,18,53,Com,
I3878,,12,54.5,40,4,CVn,
I3879,Gx,12,54.5,38,38,CVn,16
4782,Gx,12,54.6,-12,34,Crv,11
4783,Gx,12,54.6,-12,33,Crv,11
4784,Gx,12,54.6,-10,37,Vir,15
4793,Gx,12,54.6,28,56,Com,11
4800,Gx,12,54.6,46,32,CVn,12
4801,Gx,12,54.6,53,6,UMa,15
I3874,,12,54.6,18,57,Com,
I3875,,12,54.6,22,2,Com,
I3885,,12,54.7,37,9,CVn,
I3887,,12,54.7,40,18,CVn,
I3888,Gx,12,54.7,39,34,CVn,16
4791,Gx,12,54.8,8,3,Vir,15
4809,Gx,12,54.8,2,39,Vir,14
4810,Gx,12,54.8,2,38,Vir,15
I3876,,12,54.8,19,1,Com,
I3877,,12,54.8,19,18,Com,
I3880,,12,54.8,22,30,Com,
I3881,Gx,12,54.8,19,11,Com,13
I3890,,12,54.8,37,11,CVn,
4790,Gx,12,54.9,-10,15,Vir,13
4797,-,12,54.9,27,21,Com,
I3882,,12,54.9,22,34,Com,
I3889,,12,54.9,36,1,CVn,
4795,Gx,12,55,8,4,Vir,13
4798,Gx,12,55,27,25,Com,13
I3884,,12,55,19,41,Com,
I3886,,12,55,19,1,Com,
I3891,,12,55,36,3,CVn,
4792,Gx,12,55.1,-12,30,Crv,
4796,Gx,12,55.1,8,4,Vir,13
I3892,,12,55.1,39,13,CVn,
I3893,,12,55.1,38,34,CVn,
4794,Gx,12,55.2,-12,37,Crv,14
I3895,,12,55.2,39,12,CVn,
4799,Gx,12,55.3,2,54,Vir,14
I3883,,12,55.3,-8,9,Vir,
I3897,,12,55.3,39,40,CVn,
4805,Gx,12,55.4,27,57,Com,
4814,Gx,12,55.4,58,21,UMa,13
I3898,,12,55.4,37,35,CVn,
4807,Gx,12,55.5,27,31,Com,14
I3894,,12,55.5,19,4,Com,
I3902,,12,55.6,36,0,CVn,
I3903,,12,55.6,40,24,CVn,
4803,Gx,12,55.7,8,14,Vir,15
I3899,,12,55.7,20,38,Com,
I3900,Gx,12,55.7,27,15,Com,
4802,Gx,12,55.8,-12,3,Crv,12
4808,Gx,12,55.8,4,18,Vir,12
I3906,,12,55.8,40,28,CVn,
4804,-,12,55.9,-13,2,Crv,
I3901,*,12,55.9,21,56,Com,
I3904,Gx,12,55.9,36,18,CVn,15
I 836,Gx,12,56,63,37,Dra,15
I3909,,12,56,40,23,CVn,
I3905,,12,56.1,19,51,Com,
I3910,,12,56.1,39,43,CVn,
I3912,,12,56.1,39,55,CVn,
4806,Gx,12,56.2,-29,30,Hya,14
4816,Gx,12,56.2,27,45,Com,15
4817,-,12,56.2,28,0,Com,
I3911,,12,56.2,35,38,CVn,
I3907,,12,56.3,18,47,Com,
4834,Gx,12,56.4,52,18,CVn,15
I3914,,12,56.4,36,22,CVn,
4819,Gx,12,56.5,26,59,Com,14
4821,Gx,12,56.5,26,57,Com,15
I 834,,12,56.5,26,20,Com,
I3913,Gx,12,56.5,27,17,Com,15
I3916,Gx,12,56.5,38,37,CVn,16
4813,Gx,12,56.6,-6,48,Vir,15
4824,Gx,12,56.6,27,31,Com,
I3896,Gx,12,56.6,-50,19,Cen,13
4826,Gx,12,56.7,21,41,Com,8
4827,Gx,12,56.7,27,11,Com,13
4828,Gx,12,56.7,28,1,Com,15
I 833,,12,56.7,-6,44,Vir,
I3908,,12,56.7,-7,35,Vir,
I3915,,12,56.7,20,7,Com,
4818,Gx,12,56.8,-8,31,Vir,12
I3919,,12,56.8,38,32,CVn,
I3920,,12,56.8,39,58,CVn,
4811,Gx,12,56.9,-41,48,Cen,
4812,Gx,12,56.9,-41,49,Cen,
4837,Gx,12,56.9,48,18,CVn,14
I 835,Gx,12,56.9,26,29,Com,
I3917,Gx,12,56.9,22,22,Com,
I3918,,12,56.9,22,22,Com,
4820,Gx,12,57,-13,42,Vir,15
4822,Gx,12,57,-10,45,Vir,14
I3921,,12,57,38,38,CVn,
I3922,,12,57,38,29,CVn,
I3923,,12,57,37,57,CVn,
4825,Gx,12,57.2,-13,40,Vir,12
4857,Gx,12,57.2,70,12,Dra,14
4829,Gx,12,57.3,-13,44,Vir,
I3925,,12,57.3,36,25,CVn,
I3928,,12,57.3,40,26,CVn,
4823,,12,57.4,-13,44,Vir,
4830,Gx,12,57.4,-19,42,Vir,13
4839,Gx,12,57.4,27,30,Com,14
I3924,,12,57.4,18,47,Com,
I3930,,12,57.4,38,46,CVn,
4836,Gx,12,57.5,-12,45,Vir,13
4840,Gx,12,57.5,27,37,Com,15
4841,Gx,12,57.5,28,29,Com,11
I 837,Gx,12,57.5,26,30,Com,15
I3926,,12,57.5,22,49,Com,
4831,Gx,12,57.6,-27,18,Hya,14
4842,Gx,12,57.6,27,29,Com,15
I3929,,12,57.7,20,24,Com,
4832,Gx,12,57.8,-39,44,Cen,
4838,Gx,12,57.9,-13,3,Vir,13
4846,Gx,12,57.9,36,22,CVn,14
I3933,,12,57.9,36,39,CVn,
4815,OC,12,58,-64,57,Mus,8
4843,Gx,12,58,-3,37,Vir,14
4845,Gx,12,58,1,35,Vir,12
I3931,,12,58,19,37,Com,
4835,Gx,12,58.1,-46,15,Cen,12
4844,*,12,58.1,-13,4,Vir,
4848,Gx,12,58.1,28,15,Com,14
I3932,,12,58.1,19,35,Com,
4849,Gx,12,58.2,26,24,Com,15
I 838,Gx,12,58.2,26,24,Com,14
I3927,Gx,12,58.2,-22,53,Hya,
I3935,,12,58.2,26,23,Com,
I3941,,12,58.2,39,46,CVn,
4851,Gx,12,58.3,28,9,Com,15
I3934,,12,58.3,18,50,Com,
I3936,,12,58.3,19,3,Com,
I3940,,12,58.3,35,50,CVn,
I3942,,12,58.3,36,6,CVn,
4850,Gx,12,58.4,27,58,Com,16
I 839,Gx,12,58.4,28,9,Com,
I3937,,12,58.4,18,49,Com,
I3938,,12,58.4,18,45,Com,
4847,Gx,12,58.5,-13,8,Vir,
I3939,,12,58.5,18,45,Com,
I3945,,12,58.5,39,56,CVn,
4853,Gx,12,58.6,27,36,Com,13
I3943,Gx,12,58.6,28,7,Com,
I 840,Gx,12,58.7,10,37,Vir,15
I3944,,12,58.7,23,47,Com,
4854,Gx,12,58.8,27,40,Com,15
I3946,Gx,12,58.8,27,49,Com,13
I3947,Gx,12,58.9,27,47,Com,
I3949,Gx,12,58.9,27,50,Com,
I3952,,12,58.9,38,52,CVn,
I3956,,12,58.9,37,24,CVn,
4858,Gx,12,59,28,7,Com,16
4859,Gx,12,59,26,49,Com,15
4861,Gx,12,59,34,52,CVn,12
I3948,,12,59,24,4,Com,
4860,Gx,12,59.1,28,7,Com,13
4868,Gx,12,59.1,37,19,CVn,13
I3950,,12,59.1,18,44,Com,
I3955,Gx,12,59.1,28,0,Com,
I3957,Gx,12,59.1,27,46,Com,16
I3959,Gx,12,59.1,27,47,Com,
I3960,Gx,12,59.1,27,51,Com,
I3961,Gx,12,59.1,34,52,CVn,13
4864,Gx,12,59.2,27,59,Com,13
I3951,,12,59.2,18,46,Com,
I3953,,12,59.2,23,5,Com,
I3954,,12,59.2,19,16,Com,
I3958,,12,59.2,24,2,Com,
I3963,Gx,12,59.2,27,47,Com,
I3964,*,12,59.2,27,51,Com,
I3967,Gx,12,59.2,36,7,CVn,15
I3970,,12,59.2,40,24,CVn,
I3975,Gx,12,59.2,38,53,CVn,15
4855,Gx,12,59.3,-13,13,Vir,14
4856,Gx,12,59.3,-15,2,Vir,10
4865,Gx,12,59.3,28,5,Com,13
4867,Gx,12,59.3,27,58,Com,16
4870,Gx,12,59.3,37,0,CVn,
I3962,,12,59.3,23,40,Com,
I3966,Gx,12,59.3,35,52,CVn,15
I3972,,12,59.3,37,17,CVn,
I3977,,12,59.3,36,48,CVn,
I3980,,12,59.3,39,9,CVn,
I3982,,12,59.3,40,5,CVn,
I3983,,12,59.3,39,15,CVn,
4862,Gx,12,59.4,-14,7,Vir,15
4869,Gx,12,59.4,27,55,Com,13
I3965,,12,59.4,18,51,Com,
I3968,Gx,12,59.4,27,58,Com,
I3979,,12,59.4,36,20,CVn,
I3981,,12,59.4,37,14,CVn,
I3987,,12,59.4,38,44,CVn,
4866,Gx,12,59.5,14,10,Vir,11
4871,Gx,12,59.5,27,57,Com,15
I3969,,12,59.5,19,39,Com,
I3971,,12,59.5,22,51,Com,
I3973,Gx,12,59.5,27,53,Com,
I3976,Gx,12,59.5,27,51,Com,
I3988,,12,59.5,37,15,CVn,
I3989,,12,59.5,36,47,CVn,
I3992,,12,59.5,36,46,CVn,
I3993,,12,59.5,40,36,CVn,
I3996,,12,59.5,40,28,CVn,
4833,Gb,12,59.6,-70,53,Mus,7
4863,Gx,12,59.6,-14,1,Vir,15
4872,Gx,12,59.6,27,57,Com,13
4873,Gx,12,59.6,27,59,Com,14
4874,Gx,12,59.6,27,58,Com,11
4875,Gx,12,59.6,27,54,Com,16
I3978,,12,59.6,19,38,Com,
I3990,Gx,12,59.6,28,54,Com,
I3991,Gx,12,59.6,28,56,Com,15
I3995,,12,59.6,38,53,CVn,
I3997,,12,59.6,36,42,CVn,
I4000,,12,59.6,39,35,CVn,
I4001,,12,59.6,38,52,CVn,
4876,Gx,12,59.7,27,55,Com,15
I3984,,12,59.7,19,38,Com,
I3985,,12,59.7,19,35,Com,
